x,y
308.6015625,68.96484375
305.02630615234375,69.25354385375977
301.5697937011719,70.20047760009766
298.5603332519531,72.11068344116211
297.5234375,75.41685485839844
297.5234375,79.00782775878906
297.5234375,82.59879684448242
297.5234375,86.18976593017578
297.5234375,89.7807388305664
297.5234375,93.3717041015625
297.5234375,96.96267700195312
297.5234375,100.55364990234375
297.5234375,104.14462280273438
297.5234375,107.735595703125
297.5234375,111.32656860351562
297.5234375,114.91753387451172
296.6399230957031,117.62500762939453
293.0489501953125,117.62500762939453
289.4580078125,117.62500762939453
285.86700439453125,117.62500762939453
282.27606201171875,117.62500762939453
278.68505859375,117.62500762939453
275.0941162109375,117.625
271.5031433105469,117.625
267.91217041015625,117.625
264.3211975097656,117.625
260.730224609375,117.625
257.1392517089844,117.625
253.54827880859375,117.625
249.95730590820312,117.625
246.3663330078125,117.625
242.77536010742188,117.625
239.18438720703125,117.625
235.59341430664062,117.625
232.0024871826172,117.63055419921875
228.4166717529297,117.80806732177734
224.8524627685547,118.23929595947266
221.32847595214844,118.92539978027344
217.86355590820312,119.86544036865234
214.4768524169922,121.05677795410156
211.1874237060547,122.49508666992188
208.0142364501953,124.17435455322266
204.97607421875,126.08702087402344
202.09156799316406,128.22435760498047
199.3791961669922,130.57630920410156
196.85726928710938,133.13137817382812
194.54373168945312,135.87652587890625
192.45608520507812,138.7970962524414
190.611083984375,141.87667846679688
189.02427673339844,145.0968780517578
187.70947265625,148.43734741210938
186.67808532714844,151.87588500976562
185.93841552734375,155.38876342773438
185.49566650390625,158.95126342773438
185.349609375,162.5382537841797
185.349609375,166.1292266845703
185.349609375,169.72019958496094
185.349609375,173.31117248535156
185.349609375,176.9021453857422
185.349609375,180.49310302734375
185.349609375,184.08407592773438
185.349609375,187.675048828125
185.349609375,191.26602172851562
185.349609375,194.85699462890625
185.349609375,198.44796752929688
185.349609375,202.0389404296875
185.349609375,205.62991333007812
185.349609375,209.2208709716797
185.349609375,212.8118438720703
185.349609375,216.40281677246094
185.349609375,219.99378967285156
185.349609375,223.5847625732422
185.44888305664062,227.17349243164062
185.84010314941406,230.74200439453125
186.52828979492188,234.26531982421875
187.50936889648438,237.71856689453125
188.77561950683594,241.0777130126953
190.3160858154297,244.32034301757812
192.1173553466797,247.42572021484375
194.16404724121094,250.37510681152344
196.43963623046875,253.1517791748047
198.9266815185547,255.7407684326172
201.6072998046875,258.1288146972656
204.46327209472656,260.3041687011719
207.47610473632812,262.2565155029297
210.6271514892578,263.97691345214844
213.89784240722656,265.4572448730469
217.26902770996094,266.69189453125
220.72174072265625,267.6756896972656
224.23687744140625,268.40594482421875
227.79542541503906,268.8813781738281
231.3787841796875,269.102783203125
233.47467041015625,270.1568908691406
232.3826141357422,273.57684326171875
231.55926513671875,277.0711975097656
231.01490783691406,280.6196594238281
230.75685119628906,284.20037841796875
230.78726196289062,287.79022216796875
231.1035614013672,291.36627197265625
231.7036590576172,294.90576171875
232.5816192626953,298.3867492675781
233.727783203125,301.7889404296875
235.12913513183594,305.09423828125
236.76988220214844,308.28753662109375
238.63327026367188,311.3563232421875
240.7020721435547,314.2906494140625
242.9590606689453,317.0828857421875
245.3874053955078,319.7275085449219
247.97113037109375,322.2205810546875
250.6951446533203,324.5596618652344
253.5457305908203,326.74273681640625
256.50978088378906,328.7691345214844
259.5755920410156,330.63812255859375
262.7318420410156,332.3499450683594
265.9683837890625,333.9046630859375
269.27565002441406,335.302734375
272.6446533203125,336.5447082519531
276.06695556640625,337.63128662109375
279.5345764160156,338.5630798339844
283.0400085449219,339.3408203125
286.5758972167969,339.96588134765625
290.1352844238281,340.4388427734375
293.7115173339844,340.76092529296875
297.29803466796875,340.9336853027344
300.8886413574219,340.95843505859375
304.4772644042969,340.83575439453125
308.05767822265625,340.5641784667969
311.6234436035156,340.14178466796875
315.16802978515625,339.5681457519531
318.6844787597656,338.84185791015625
322.1656799316406,337.9620666503906
325.6040954589844,336.92755126953125
328.991943359375,335.7379455566406
332.3209228515625,334.3924865722656
335.5823059082031,332.8905334472656
338.76666259765625,331.2315368652344
341.8641052246094,329.41546630859375
344.8637390136719,327.44207763671875
347.7537841796875,325.3115234375
350.52197265625,323.02484130859375
353.1546325683594,320.58343505859375
355.6368103027344,317.9892578125
357.9532165527344,315.2461242675781
360.0872497558594,312.35888671875
362.0218505859375,309.33453369140625
363.7394714355469,306.18182373046875
365.2228698730469,302.91253662109375
366.45654296875,299.541015625
367.4263916015625,296.0845031738281
368.1205749511719,292.562255859375
368.5325622558594,288.9959716796875
368.6595153808594,285.408203125
368.49847412109375,281.82183837890625
368.0499572753906,278.25994873046875
367.3194885253906,274.74510192871094
366.3164367675781,271.29798889160156
366.80780029296875,269.12107849121094
370.39874267578125,269.12107849121094
373.98974609375,269.12107849121094
377.5806884765625,269.12107849121094
381.17169189453125,269.12107849121094
384.76263427734375,269.12107849121094
388.3536376953125,269.12107849121094
391.944580078125,269.12107849121094
395.53558349609375,269.12107849121094
399.12652587890625,269.12107849121094
402.717529296875,269.12107849121094
406.3084716796875,269.12107849121094
409.89947509765625,269.12107849121094
413.49041748046875,269.12107849121094
417.0814208984375,269.12107849121094
420.67236328125,269.12109375
424.2633056640625,269.12109375
427.85430908203125,269.12109375
431.44525146484375,269.12109375
435.0362548828125,269.12109375
438.627197265625,269.12109375
442.21820068359375,269.12109375
445.80914306640625,269.12109375
449.400146484375,269.12109375
452.9910888671875,269.12109375
456.58209228515625,269.12109375
460.17303466796875,269.12109375
463.7640380859375,269.12109375
467.35498046875,269.12109375
470.94598388671875,269.12109375
473.7129821777344,270.1422119140625
474.583984375,273.6255798339844
475.626220703125,277.06158447265625
476.83502197265625,280.44256591796875
478.2050476074219,283.7615661621094
479.7302551269531,287.0121154785156
481.4040832519531,290.18878173828125
483.2196350097656,293.28662109375
485.1700134277344,296.3014221191406
487.2479248046875,299.2298278808594
489.4461364746094,302.06903076171875
491.7575988769531,304.8167724609375
494.17547607421875,307.4714660644531
496.6932678222656,310.0315246582031
499.3049011230469,312.4959411621094
502.0036315917969,314.864501953125
504.784423828125,317.1363220214844
507.64129638671875,319.3116455078125
510.5693359375,321.3901062011719
513.5634155273438,323.3724365234375
516.6193237304688,325.25787353515625
519.7323913574219,327.047607421875
522.8984069824219,328.74188232421875
526.1136169433594,330.3408203125
529.3742980957031,331.8447570800781
532.6768798828125,333.25445556640625
536.0179443359375,334.5702209472656
539.3944091796875,335.79254150390625
542.802978515625,336.921875
546.2409057617188,337.9586486816406
549.7052612304688,338.9033203125
553.193359375,339.7562255859375
556.70263671875,340.5174865722656
560.2303466796875,341.187744140625
563.7741088867188,341.76763916015625
567.3313598632812,342.25762939453125
570.8999633789062,342.6571960449219
574.4773559570312,342.96759033203125
578.0614013671875,343.1891174316406
581.6498413085938,343.3216857910156
585.240478515625,343.3666076660156
588.8310546875,343.32342529296875
592.4196166992188,343.1927490234375
596.0037841796875,342.9739685058594
599.5814819335938,342.6663818359375
603.150390625,342.26959228515625
606.7081298828125,341.7830505371094
610.2523193359375,341.2063293457031
613.7806396484375,340.53900146484375
617.29052734375,339.7807312011719
620.7793579101562,338.9308776855469
624.2443237304688,337.988525390625
627.6829223632812,336.9540100097656
631.0923461914062,335.8267517089844
634.4691162109375,334.605712890625
637.8109130859375,333.29150390625
641.1137084960938,331.8824768066406
644.3748779296875,330.3794860839844
647.5902709960938,328.7809143066406
650.756591796875,327.08734130859375
653.8699951171875,325.29833984375
656.9259643554688,323.4127502441406
659.9204711914062,321.4311218261719
662.8489990234375,319.35321044921875
665.7066040039062,317.178955078125
668.4882202148438,314.90826416015625
671.1884765625,312.54132080078125
673.8015747070312,310.0785827636719
676.3216552734375,307.5207214355469
678.7423706054688,304.86865234375
681.0573120117188,302.12371826171875
683.2597045898438,299.2878112792969
685.3421020507812,296.36260986328125
687.2974853515625,293.3511047363281
689.1189575195312,290.2567443847656
690.798583984375,287.08319091796875
692.3297119140625,283.8353271484375
693.7052001953125,280.5186767578125
694.9181518554688,277.13916015625
695.963623046875,273.7041778564453
696.8349609375,270.2209777832031
697.5296020507812,266.69822692871094
698.042724609375,263.1445770263672
698.3734741210938,259.5692443847656
698.5208740234375,255.98171997070312
698.4842529296875,252.39120483398438
698.2631225585938,248.80747985839844
697.859619140625,245.2396697998047
697.27490234375,241.6970672607422
696.5100708007812,238.18887329101562
695.5704345703125,234.7234649658203
694.4588012695312,231.30931091308594
693.1818237304688,227.95347595214844
691.7449951171875,224.66282653808594
690.155029296875,221.44346618652344
688.4194946289062,218.30007934570312
686.5444946289062,215.23788452148438
684.538330078125,212.25991821289062
682.4081420898438,209.36932373046875
680.1607666015625,206.56895446777344
677.8031005859375,203.8606719970703
675.3421630859375,201.24586486816406
672.7845458984375,198.7256622314453
670.1360473632812,196.30087280273438
667.40283203125,193.97213745117188
664.5904541015625,191.73965454101562
661.7041015625,189.60353088378906
658.7488403320312,187.56370544433594
655.729248046875,185.62054443359375
652.64990234375,183.7735137939453
649.5153198242188,182.02203369140625
646.3292236328125,180.36602783203125
643.09521484375,178.80538940429688
639.8173828125,177.3389129638672
636.4987182617188,175.96754455566406
633.1431884765625,174.6893768310547
629.7530517578125,173.50538635253906
626.3321533203125,172.41409301757812
622.8829345703125,171.41546630859375
619.4082641601562,170.50942993164062
615.910888671875,169.69491577148438
612.3936157226562,168.97177124023438
608.8588256835938,168.33982849121094
605.30908203125,167.7986297607422
601.7465209960938,167.34744262695312
598.1738891601562,166.98593139648438
594.5934448242188,166.71365356445312
591.00732421875,166.5301055908203
587.4176635742188,166.43478393554688
583.8267822265625,166.42713928222656
580.2367553710938,166.50767517089844
576.6499633789062,166.6768035888672
573.0684204101562,166.93521118164062
569.4944458007812,167.2832794189453
565.9302978515625,167.72055053710938
562.3783569335938,168.24720764160156
558.8407592773438,168.86354064941406
555.3202514648438,169.5710906982422
551.819091796875,170.36892700195312
548.3399658203125,171.2574005126953
544.8855590820312,172.2376251220703
541.45849609375,173.3102569580078
538.0618286132812,174.4747772216797
534.6984252929688,175.73231506347656
531.3715209960938,177.08358764648438
531.01171875,174.0362548828125
531.01171875,170.4451904296875
531.01171875,166.854248046875
531.01171875,163.2633056640625
533.927978515625,163.69424438476562
537.4920654296875,164.13015747070312
541.06982421875,164.43576049804688
544.6528930664062,164.67320251464844
548.2385864257812,164.86578369140625
551.826171875,165.02401733398438
555.4146118164062,165.1562042236328
559.0039672851562,165.26461791992188
562.5938110351562,165.35305786132812
566.1840209960938,165.42437744140625
569.7747192382812,165.47743225097656
573.3654174804688,165.51641845703125
576.956298828125,165.53897094726562
580.5472412109375,165.5481719970703
584.1383056640625,165.5428924560547
587.7291259765625,165.52317810058594
591.3200073242188,165.48948669433594
594.9105834960938,165.43919372558594
598.5009765625,165.3736572265625
602.0908813476562,165.2895050048828
605.6803588867188,165.1861572265625
609.2691040039062,165.06130981445312
612.8570556640625,164.9105987548828
616.443359375,164.72787475585938
620.0272216796875,164.5035400390625
623.6068725585938,164.21958923339844
627.17626953125,163.83021545410156
630.67919921875,163.0829620361328
631.037109375,159.669189453125
631.037109375,156.0977783203125
631.037109375,152.5068359375
631.037109375,148.915771484375
631.037109375,145.3248291015625
631.037109375,141.73388671875
631.037109375,138.1429443359375
631.037109375,134.5518798828125
631.037109375,130.9609375
631.037109375,127.3699951171875
631.037109375,123.779052734375
631.037109375,120.18798828125
631.037109375,116.5970458984375
631.037109375,113.006103515625
630.334716796875,109.86784362792969
626.7736206054688,109.44300842285156
623.1839599609375,109.37110900878906
619.5978393554688,109.53812408447266
616.669921875,110.754150390625
616.669921875,114.3450927734375
616.669921875,117.9361572265625
616.669921875,121.527099609375
616.669921875,125.1180419921875
616.669921875,128.708984375
616.669921875,132.300048828125
616.669921875,135.8909912109375
616.669921875,139.48193359375
616.669921875,143.0728759765625
616.669921875,146.663818359375
616.669921875,150.2548828125
616.669921875,153.8458251953125
616.6414184570312,157.4066162109375
613.0552368164062,157.2215118408203
609.4674072265625,157.06875610351562
605.8787231445312,156.94227600097656
602.2893676757812,156.83746337890625
598.6994018554688,156.75210571289062
595.1089477539062,156.68539428710938
591.5184326171875,156.63421630859375
587.9276123046875,156.5994415283203
584.3367919921875,156.5790557861328
580.7457885742188,156.57264709472656
577.15478515625,156.58131408691406
573.56396484375,156.60311889648438
569.97314453125,156.64105224609375
566.3826293945312,156.6935272216797
562.7922973632812,156.76361083984375
559.202392578125,156.85043334960938
555.6130981445312,156.95855712890625
552.0244750976562,157.08901977539062
548.4368896484375,157.2452392578125
544.8509521484375,157.4353790283203
541.267822265625,157.66998291015625
537.6895141601562,157.97010803222656
534.1240234375,158.39443969726562
530.9921875,159.59716796875
530.9446716308594,160.3479461669922
530.6173706054688,156.77296447753906
529.9930725097656,153.23770141601562
529.0748291015625,149.76718139648438
527.86962890625,146.38575744628906
526.3876953125,143.11595916748047
524.6420593261719,139.97908782958984
522.6473083496094,136.99408721923828
520.4201354980469,134.17852783203125
517.9776000976562,131.5474395751953
515.3376159667969,129.11460876464844
512.5182800292969,126.89202117919922
509.53790283203125,124.89046478271484
506.4151611328125,123.11919403076172
503.16888427734375,121.58621215820312
499.8177185058594,120.2979965209961
496.3809814453125,119.25995635986328
492.8776550292969,118.47500610351562
489.3268737792969,117.94485473632812
485.747314453125,117.66922760009766
482.1568603515625,117.62501525878906
478.56591796875,117.62501525878906
474.9749755859375,117.62501525878906
471.384033203125,117.62501525878906
467.79296875,117.62501525878906
464.2020263671875,117.62501525878906
460.611083984375,117.62501525878906
457.0201416015625,117.62501525878906
453.4290771484375,117.62501525878906
449.838134765625,117.62500762939453
446.2471923828125,117.62500762939453
442.65625,117.62500762939453
439.065185546875,117.62500762939453
435.4742431640625,117.62500762939453
431.88330078125,117.62500762939453
428.2923583984375,117.62500762939453
424.701416015625,117.62500762939453
421.1103515625,117.62500762939453
417.5194091796875,117.62500762939453
413.928466796875,117.62500762939453
410.3375244140625,117.62500762939453
406.7464599609375,117.62500762939453
403.155517578125,117.62500762939453
399.5645751953125,117.62500762939453
395.9736328125,117.62500762939453
392.382568359375,117.62500762939453
388.7916259765625,117.62500762939453
385.20068359375,117.62500762939453
381.6097412109375,117.62500762939453
378.0186767578125,117.62500762939453
374.427734375,117.62500762939453
370.8367919921875,117.62500762939453
367.245849609375,117.62500762939453
363.6549072265625,117.62500762939453
360.0638427734375,117.625
356.472900390625,117.625
352.8819580078125,117.625
349.291015625,117.625
345.699951171875,117.625
342.1090087890625,117.625
338.51806640625,117.625
334.9271240234375,117.625
331.3360595703125,117.625
327.7451171875,117.625
324.1541748046875,117.625
320.563232421875,117.625
319.6796875,114.9176025390625
319.6796875,111.3265380859375
319.6796875,107.735595703125
319.6796875,104.1446533203125
319.6796875,100.5537109375
319.6796875,96.962646484375
319.6796875,93.3717041015625
319.6796875,89.78076171875
319.6796875,86.1898193359375
319.6796875,82.5987548828125
319.6796875,79.0078125
319.6796875,75.4168701171875
318.642822265625,72.11073303222656
315.63336181640625,70.20048141479492
312.1768493652344,69.2535514831543
